#,date.time,temp.celsius
1,9/21/17 8:08,23.581
2,9/21/17 8:11,
3,9/21/17 8:23,23.484
4,9/21/17 8:38,23.484
5,9/21/17 8:53,23.292
6,9/21/17 9:08,23.196
7,9/21/17 9:23,23.1
8,9/21/17 9:38,23.004
9,9/21/17 9:53,23.004
10,9/21/17 10:08,23.1
11,9/21/17 10:23,23.1
12,9/21/17 10:38,23.196
13,9/21/17 10:53,23.388
14,9/21/17 11:08,23.869
15,9/21/17 11:23,24.158
16,9/21/17 11:38,24.448
17,9/21/17 11:53,24.931
18,9/21/17 12:08,28.555
19,9/21/17 12:23,16.141
20,9/21/17 12:38,15.282
21,9/21/17 12:53,15.282
22,9/21/17 13:08,15.569
23,9/21/17 13:23,15.378
24,9/21/17 13:38,15.378
25,9/21/17 13:53,15.378
26,9/21/17 14:08,15.378
27,9/21/17 14:23,15.378
28,9/21/17 14:38,15.378
29,9/21/17 14:53,15.378
30,9/21/17 15:08,15.473
31,9/21/17 15:23,15.473
32,9/21/17 15:38,15.473
33,9/21/17 15:53,15.473
34,9/21/17 16:08,15.473
35,9/21/17 16:23,15.473
36,9/21/17 16:38,15.473
37,9/21/17 16:53,15.473
38,9/21/17 17:08,15.378
39,9/21/17 17:23,15.473
40,9/21/17 17:38,15.378
41,9/21/17 17:53,15.378
42,9/21/17 18:08,15.378
43,9/21/17 18:23,15.378
44,9/21/17 18:38,15.378
45,9/21/17 18:53,15.378
46,9/21/17 19:08,15.378
47,9/21/17 19:23,15.378
48,9/21/17 19:38,15.378
49,9/21/17 19:53,15.378
50,9/21/17 20:08,15.378
51,9/21/17 20:23,15.282
52,9/21/17 20:38,15.282
53,9/21/17 20:53,15.282
54,9/21/17 21:08,15.282
55,9/21/17 21:23,15.282
56,9/21/17 21:38,15.282
57,9/21/17 21:53,15.282
58,9/21/17 22:08,15.282
59,9/21/17 22:23,15.282
60,9/21/17 22:38,15.282
61,9/21/17 22:53,15.282
62,9/21/17 23:08,15.282
63,9/21/17 23:23,15.282
64,9/21/17 23:38,15.282
65,9/21/17 23:53,15.282
66,9/22/17 0:08,15.282
67,9/22/17 0:23,15.282
68,9/22/17 0:38,15.187
69,9/22/17 0:53,15.282
70,9/22/17 1:08,15.187
71,9/22/17 1:23,15.187
72,9/22/17 1:38,15.187
73,9/22/17 1:53,15.187
74,9/22/17 2:08,15.187
75,9/22/17 2:23,15.187
76,9/22/17 2:38,15.187
77,9/22/17 2:53,15.187
78,9/22/17 3:08,15.187
79,9/22/17 3:23,15.187
80,9/22/17 3:38,15.187
81,9/22/17 3:53,15.187
82,9/22/17 4:08,15.187
83,9/22/17 4:23,15.187
84,9/22/17 4:38,15.187
85,9/22/17 4:53,15.187
86,9/22/17 5:08,15.187
87,9/22/17 5:23,15.091
88,9/22/17 5:38,15.187
89,9/22/17 5:53,15.091
90,9/22/17 6:08,15.091
91,9/22/17 6:23,15.091
92,9/22/17 6:38,15.091
93,9/22/17 6:53,15.091
94,9/22/17 7:08,15.091
95,9/22/17 7:23,15.091
96,9/22/17 7:38,15.091
97,9/22/17 7:53,15.091
98,9/22/17 8:08,15.091
99,9/22/17 8:23,15.091
100,9/22/17 8:38,15.091
101,9/22/17 8:53,15.091
102,9/22/17 9:08,15.091
103,9/22/17 9:23,15.091
104,9/22/17 9:38,15.091
105,9/22/17 9:53,15.187
106,9/22/17 10:08,15.187
107,9/22/17 10:23,15.187
108,9/22/17 10:38,15.187
109,9/22/17 10:53,15.187
110,9/22/17 11:08,15.282
111,9/22/17 11:23,15.282
112,9/22/17 11:38,15.282
113,9/22/17 11:53,15.378
114,9/22/17 12:08,15.378
115,9/22/17 12:23,15.378
116,9/22/17 12:38,15.378
117,9/22/17 12:53,15.473
118,9/22/17 13:08,15.855
119,9/22/17 13:23,15.569
120,9/22/17 13:38,15.473
121,9/22/17 13:53,15.473
122,9/22/17 14:08,15.473
123,9/22/17 14:23,15.473
124,9/22/17 14:38,15.473
125,9/22/17 14:53,15.473
126,9/22/17 15:08,15.473
127,9/22/17 15:23,15.473
128,9/22/17 15:38,15.569
129,9/22/17 15:53,15.569
130,9/22/17 16:08,15.473
131,9/22/17 16:23,15.473
132,9/22/17 16:38,15.473
133,9/22/17 16:53,15.473
134,9/22/17 17:08,15.473
135,9/22/17 17:23,15.473
136,9/22/17 17:38,15.473
137,9/22/17 17:53,15.473
138,9/22/17 18:08,15.473
139,9/22/17 18:23,15.473
140,9/22/17 18:38,15.473
141,9/22/17 18:53,15.473
142,9/22/17 19:08,15.473
143,9/22/17 19:23,15.473
144,9/22/17 19:38,15.473
145,9/22/17 19:53,15.473
146,9/22/17 20:08,15.473
147,9/22/17 20:23,15.473
148,9/22/17 20:38,15.473
149,9/22/17 20:53,15.473
150,9/22/17 21:08,15.378
151,9/22/17 21:23,15.378
152,9/22/17 21:38,15.378
153,9/22/17 21:53,15.378
154,9/22/17 22:08,15.378
155,9/22/17 22:23,15.378
156,9/22/17 22:38,15.378
157,9/22/17 22:53,15.378
158,9/22/17 23:08,15.378
159,9/22/17 23:23,15.378
160,9/22/17 23:38,15.378
161,9/22/17 23:53,15.378
162,9/23/17 0:08,15.378
163,9/23/17 0:23,15.378
164,9/23/17 0:38,15.378
165,9/23/17 0:53,15.378
166,9/23/17 1:08,15.378
167,9/23/17 1:23,15.378
168,9/23/17 1:38,15.378
169,9/23/17 1:53,15.378
170,9/23/17 2:08,15.378
171,9/23/17 2:23,15.378
172,9/23/17 2:38,15.378
173,9/23/17 2:53,15.378
174,9/23/17 3:08,15.378
175,9/23/17 3:23,15.282
176,9/23/17 3:38,15.282
177,9/23/17 3:53,15.282
178,9/23/17 4:08,15.282
179,9/23/17 4:23,15.282
180,9/23/17 4:38,15.282
181,9/23/17 4:53,15.282
182,9/23/17 5:08,15.282
183,9/23/17 5:23,15.282
184,9/23/17 5:38,15.282
185,9/23/17 5:53,15.282
186,9/23/17 6:08,15.282
187,9/23/17 6:23,15.282
188,9/23/17 6:38,15.282
189,9/23/17 6:53,15.282
190,9/23/17 7:08,15.282
191,9/23/17 7:23,15.282
192,9/23/17 7:38,15.282
193,9/23/17 7:53,15.282
194,9/23/17 8:08,15.282
195,9/23/17 8:23,15.282
196,9/23/17 8:38,15.282
197,9/23/17 8:53,15.282
198,9/23/17 9:08,15.282
199,9/23/17 9:23,15.282
200,9/23/17 9:38,15.282
201,9/23/17 9:53,15.282
202,9/23/17 10:08,15.378
203,9/23/17 10:23,15.378
204,9/23/17 10:38,15.378
205,9/23/17 10:53,15.378
206,9/23/17 11:08,15.378
207,9/23/17 11:23,15.378
208,9/23/17 11:38,15.473
209,9/23/17 11:53,15.473
210,9/23/17 12:08,15.473
211,9/23/17 12:23,15.569
212,9/23/17 12:38,15.569
213,9/23/17 12:53,15.569
214,9/23/17 13:08,15.951
215,9/23/17 13:23,15.664
216,9/23/17 13:38,15.569
217,9/23/17 13:53,15.569
218,9/23/17 14:08,15.569
219,9/23/17 14:23,15.664
220,9/23/17 14:38,15.569
221,9/23/17 14:53,15.664
222,9/23/17 15:08,15.664
223,9/23/17 15:23,15.664
224,9/23/17 15:38,15.664
225,9/23/17 15:53,15.664
226,9/23/17 16:08,15.664
227,9/23/17 16:23,15.664
228,9/23/17 16:38,15.664
229,9/23/17 16:53,15.664
230,9/23/17 17:08,15.664
231,9/23/17 17:23,15.664
232,9/23/17 17:38,15.664
233,9/23/17 17:53,15.664
234,9/23/17 18:08,15.664
235,9/23/17 18:23,15.569
236,9/23/17 18:38,15.569
237,9/23/17 18:53,15.569
238,9/23/17 19:08,15.569
239,9/23/17 19:23,15.569
240,9/23/17 19:38,15.569
241,9/23/17 19:53,15.569
242,9/23/17 20:08,15.569
243,9/23/17 20:23,15.569
244,9/23/17 20:38,15.569
245,9/23/17 20:53,15.569
246,9/23/17 21:08,15.473
247,9/23/17 21:23,15.473
248,9/23/17 21:38,15.473
249,9/23/17 21:53,15.473
250,9/23/17 22:08,15.473
251,9/23/17 22:23,15.473
252,9/23/17 22:38,15.473
253,9/23/17 22:53,15.473
254,9/23/17 23:08,15.473
255,9/23/17 23:23,15.473
256,9/23/17 23:38,15.473
257,9/23/17 23:53,15.378
258,9/24/17 0:08,15.378
259,9/24/17 0:23,15.378
260,9/24/17 0:38,15.378
261,9/24/17 0:53,15.378
262,9/24/17 1:08,15.378
263,9/24/17 1:23,15.378
264,9/24/17 1:38,15.378
265,9/24/17 1:53,15.378
266,9/24/17 2:08,15.378
267,9/24/17 2:23,15.378
268,9/24/17 2:38,15.378
269,9/24/17 2:53,15.378
270,9/24/17 3:08,15.378
271,9/24/17 3:23,15.378
272,9/24/17 3:38,15.378
273,9/24/17 3:53,15.282
274,9/24/17 4:08,15.282
275,9/24/17 4:23,15.282
276,9/24/17 4:38,15.282
277,9/24/17 4:53,15.282
278,9/24/17 5:08,15.282
279,9/24/17 5:23,15.282
280,9/24/17 5:38,15.282
281,9/24/17 5:53,15.282
282,9/24/17 6:08,15.282
283,9/24/17 6:23,15.282
284,9/24/17 6:38,15.282
285,9/24/17 6:53,15.282
286,9/24/17 7:08,15.282
287,9/24/17 7:23,15.187
288,9/24/17 7:38,15.187
289,9/24/17 7:53,15.187
290,9/24/17 8:08,15.187
291,9/24/17 8:23,15.187
292,9/24/17 8:38,15.187
293,9/24/17 8:53,15.187
294,9/24/17 9:08,15.187
295,9/24/17 9:23,15.187
296,9/24/17 9:38,15.282
297,9/24/17 9:53,15.282
298,9/24/17 10:08,15.282
299,9/24/17 10:23,15.282
300,9/24/17 10:38,15.282
301,9/24/17 10:53,15.282
302,9/24/17 11:08,15.282
303,9/24/17 11:23,15.282
304,9/24/17 11:38,15.378
305,9/24/17 11:53,15.378
306,9/24/17 12:08,15.378
307,9/24/17 12:23,15.378
308,9/24/17 12:38,15.473
309,9/24/17 12:53,15.473
310,9/24/17 13:08,15.378
311,9/24/17 13:23,15.473
312,9/24/17 13:38,15.473
313,9/24/17 13:53,15.473
314,9/24/17 14:08,15.473
315,9/24/17 14:23,15.473
316,9/24/17 14:38,15.473
317,9/24/17 14:53,15.473
318,9/24/17 15:08,15.473
319,9/24/17 15:23,15.569
320,9/24/17 15:38,15.473
321,9/24/17 15:53,15.473
322,9/24/17 16:08,15.569
323,9/24/17 16:23,15.569
324,9/24/17 16:38,15.569
325,9/24/17 16:53,15.569
326,9/24/17 17:08,15.473
327,9/24/17 17:23,15.473
328,9/24/17 17:38,15.473
329,9/24/17 17:53,15.473
330,9/24/17 18:08,15.473
331,9/24/17 18:23,15.473
332,9/24/17 18:38,15.473
333,9/24/17 18:53,15.473
334,9/24/17 19:08,15.473
